video_id,title,category,subcategory,region,channel_type,published_at,trending_date,views,likes,comments,shares,watch_time_minutes,subscriber_count,days_since_published,tag_count,ad_spend,title_length
YT00548,Walkthrough creator video 548: trending ideas,Gaming,Walkthrough,Australia,Educational,2025-08-07,2025-08-10,327288.0,15574.0,524.0,1098.0,78714.72,546813.0,3.0,3.0,7500.0,45
YT00549,Pop creator video 549: trending ideas,Music,Pop,United Kingdom,Educational,2025-01-19,2025-02-01,559455.0,22404.0,1556.0,1511.0,74498.45,2974431.0,13.0,2.0,11175.0,37
YT00550,Hip Hop creator video 550: trending ideas,Music,Hip Hop,United States,Brand,2025-10-23,2025-11-03,507267.0,34036.0,1732.0,1439.0,52396.45,1699236.0,11.0,3.0,7440.0,41
YT00551,Esports creator video 551: trending ideas,Gaming,Esports,Canada,Educational,2025-03-26,2025-03-31,834307.0,60491.0,2175.0,4807.0,189126.39,3175231.0,5.0,3.0,9811.0,41
YT00552,Esports creator video 552: trending ideas,Gaming,Esports,Canada,Individual,2025-07-05,2025-07-18,437852.0,39477.0,7085.0,1972.0,115363.9,3838693.0,13.0,7.0,5364.0,41
YT00553,Walkthrough creator video 553: trending ideas,Gaming,Walkthrough,United States,Media Company,2025-02-21,2025-02-25,483719.0,19203.0,957.0,798.0,107842.2,1051783.0,4.0,11.0,10698.0,45
YT00554,Science creator video 554: trending ideas,Education,Science,United Kingdom,Brand,2025-03-28,2025-04-07,392337.0,28268.0,4092.0,2465.0,100437.01,655794.0,10.0,11.0,15649.0,41
YT00555,Walkthrough creator video 555: trending ideas,Gaming,Walkthrough,Australia,Brand,2025-04-29,2025-05-02,486625.0,25106.0,3722.0,1964.0,99476.13,3202543.0,3.0,4.0,170.0,45
YT00556,Esports creator video 556: trending ideas,Gaming,Esports,United States,Individual,2025-09-09,2025-09-14,1029514.0,31506.0,2129.0,1047.0,72155.99,2511391.0,5.0,16.0,14622.0,41
YT00557,Walkthrough creator video 557: trending ideas,Gaming,Walkthrough,Australia,Media Company,2025-04-08,2025-04-22,497788.0,34309.0,2635.0,2658.0,82065.22,3017975.0,14.0,3.0,6257.0,45
YT00558,Film & Animation creator video 558: trending ideas,Entertainment,Film & Animation,India,Individual,2025-01-18,2025-01-19,757993.0,57496.0,5035.0,1034.0,76129.22,3640421.0,1.0,9.0,9311.0,50
YT00559,Esports creator video 559: trending ideas,Gaming,Esports,Australia,Educational,2025-03-14,2025-03-25,530390.0,17311.0,546.0,567.0,32419.88,2521527.0,11.0,10.0,15964.0,41
YT00560,Comedy creator video 560: trending ideas,Entertainment,Comedy,Canada,Individual,2025-06-20,2025-06-26,453867.0,34783.0,1874.0,678.0,80787.87,2215930.0,6.0,17.0,4509.0,40
YT00561,Walkthrough creator video 561: trending ideas,Gaming,Walkthrough,United Kingdom,Educational,2025-05-30,2025-06-01,216712.0,19311.0,1079.0,1350.0,30070.15,2487536.0,2.0,4.0,1298.0,45
YT00562,Technology creator video 562: trending ideas,Education,Technology,United Kingdom,Brand,2025-06-05,2025-06-14,408219.0,29890.0,3443.0,1664.0,99660.63,1341605.0,9.0,16.0,15201.0,44
YT00563,Pop creator video 563: trending ideas,Music,Pop,Australia,Brand,2025-05-31,2025-06-10,309453.0,17328.0,823.0,1432.0,46818.45,660339.0,10.0,7.0,8338.0,37
YT00564,Walkthrough creator video 564: trending ideas,Gaming,Walkthrough,Canada,Brand,2025-06-21,2025-06-22,365525.0,41091.0,3788.0,3343.0,48771.2,169133.0,1.0,15.0,4039.0,45
YT00565,Film & Animation creator video 565: trending ideas,Entertainment,Film & Animation,United Kingdom,Individual,2025-04-14,2025-04-18,774281.0,55400.0,1883.0,3075.0,177694.51,1734376.0,4.0,18.0,10241.0,50
YT00566,Science creator video 566: trending ideas,Education,Science,United States,Brand,2025-07-25,2025-07-28,639143.0,65686.0,8592.0,2395.0,114756.75,2046856.0,3.0,10.0,13496.0,41
YT00567,Pop creator video 567: trending ideas,Music,Pop,United Kingdom,Individual,2025-07-18,2025-07-29,335825.0,10573.0,1297.0,313.0,20031.01,896566.0,11.0,5.0,9212.0,37
YT00568,Science creator video 568: trending ideas,Education,Science,Canada,Individual,2025-05-24,2025-06-02,473375.0,28971.0,3743.0,1031.0,25693.59,1560142.0,9.0,14.0,15198.0,41
YT00569,Science creator video 569: trending ideas,Education,Science,Canada,Educational,2025-05-07,2025-05-17,303572.0,24881.0,1659.0,2128.0,14527.06,1102655.0,10.0,11.0,13575.0,41
YT00570,Science creator video 570: trending ideas,Education,Science,United States,Brand,2025-03-14,2025-03-22,443688.0,32754.0,1137.0,2838.0,68226.67,2290827.0,8.0,6.0,9849.0,41
YT00571,Science creator video 571: trending ideas,Education,Science,Canada,Brand,2025-06-20,2025-06-25,446501.0,39715.0,2700.0,2558.0,111547.53,103718.0,5.0,11.0,16428.0,41
YT00572,Hip Hop creator video 572: trending ideas,Music,Hip Hop,India,Media Company,2025-07-21,2025-08-03,622659.0,59945.0,5153.0,1811.0,126474.99,293792.0,13.0,18.0,10611.0,41
YT00573,Comedy creator video 573: trending ideas,Entertainment,Comedy,Canada,Media Company,2025-07-10,2025-07-19,877073.0,63824.0,11467.0,4403.0,84145.3,3211849.0,9.0,17.0,8799.0,40
YT00574,Film & Animation creator video 574: trending ideas,Entertainment,Film & Animation,Canada,Media Company,2025-05-01,2025-05-08,937047.0,70432.0,5547.0,5447.0,137162.88,3598115.0,7.0,3.0,11986.0,50
YT00575,Science creator video 575: trending ideas,Education,Science,United States,Educational,2025-03-13,2025-03-27,208143.0,7995.0,328.0,549.0,39259.19,2134647.0,14.0,14.0,1435.0,41
YT00576,Comedy creator video 576: trending ideas,Entertainment,Comedy,Canada,Individual,2025-10-25,2025-11-07,497339.0,41356.0,4370.0,978.0,32668.21,2773111.0,13.0,6.0,3212.0,40
YT00577,Technology creator video 577: trending ideas,Education,Technology,United States,Individual,2025-10-07,2025-10-18,389957.0,23487.0,2827.0,1539.0,84850.02,2960289.0,11.0,12.0,4699.0,44
YT00578,Comedy creator video 578: trending ideas,Entertainment,Comedy,United States,Educational,2025-03-11,2025-03-13,818232.0,63218.0,5208.0,2415.0,162469.21,2565359.0,2.0,14.0,13306.0,40
YT00579,Film & Animation creator video 579: trending ideas,Entertainment,Film & Animation,United States,Individual,2025-07-06,2025-07-08,461376.0,12717.0,790.0,611.0,124553.48,3163955.0,2.0,17.0,8105.0,50
YT00580,Science creator video 580: trending ideas,Education,Science,Australia,Educational,2025-07-02,2025-07-13,182656.0,5575.0,835.0,136.0,45582.46,13415.0,11.0,14.0,7864.0,41
YT00581,Walkthrough creator video 581: trending ideas,Gaming,Walkthrough,United States,Brand,2025-04-20,2025-04-30,460663.0,28758.0,3185.0,1164.0,32423.65,757943.0,10.0,4.0,12060.0,45
YT00582,Film & Animation creator video 582: trending ideas,Entertainment,Film & Animation,Australia,Individual,2025-10-27,2025-10-30,564185.0,25573.0,3288.0,1030.0,111943.45,3077991.0,3.0,6.0,12819.0,50
YT00583,Technology creator video 583: trending ideas,Education,Technology,United Kingdom,Educational,2025-10-04,2025-10-11,481777.0,42073.0,6994.0,2196.0,57847.84,166571.0,7.0,18.0,16575.0,44
YT00584,Pop creator video 584: trending ideas,Music,Pop,India,Educational,2025-01-03,2025-01-07,451198.0,17755.0,2774.0,414.0,108672.6,3733792.0,4.0,10.0,6210.0,37
YT00585,Walkthrough creator video 585: trending ideas,Gaming,Walkthrough,United States,Brand,2025-04-30,2025-05-12,760484.0,47892.0,6190.0,1881.0,179647.01,1801959.0,12.0,11.0,8219.0,45
YT00586,Comedy creator video 586: trending ideas,Entertainment,Comedy,United Kingdom,Individual,2025-08-27,2025-09-07,291293.0,21885.0,915.0,1176.0,26447.75,2213459.0,11.0,14.0,12845.0,40
YT00587,Walkthrough creator video 587: trending ideas,Gaming,Walkthrough,United Kingdom,Brand,2025-08-08,2025-08-17,495379.0,25734.0,2835.0,1942.0,70832.97,1111155.0,9.0,12.0,6886.0,45
YT00588,Pop creator video 588: trending ideas,Music,Pop,United States,Educational,2025-08-25,2025-08-28,1001355.0,44270.0,2846.0,3983.0,45448.16,2270180.0,3.0,5.0,12265.0,37
YT00589,Pop creator video 589: trending ideas,Music,Pop,Australia,Educational,2025-01-21,2025-01-24,389769.0,46670.0,6046.0,3774.0,64963.58,625516.0,3.0,4.0,7801.0,37
YT00590,Technology creator video 590: trending ideas,Education,Technology,Australia,Educational,2025-07-16,2025-07-27,226704.0,22454.0,4006.0,1251.0,14967.19,1689801.0,11.0,12.0,2858.0,44
YT00591,Pop creator video 591: trending ideas,Music,Pop,United Kingdom,Individual,2025-01-23,2025-01-27,683828.0,21363.0,2613.0,1045.0,172292.14,1835509.0,4.0,2.0,10179.0,37
YT00592,Science creator video 592: trending ideas,Education,Science,United Kingdom,Brand,2025-01-20,2025-01-31,635858.0,21331.0,3207.0,1488.0,57630.91,2682747.0,11.0,10.0,16883.0,41
YT00593,Science creator video 593: trending ideas,Education,Science,Canada,Individual,2025-07-30,2025-08-06,372882.0,36815.0,6536.0,2212.0,100611.96,3838096.0,7.0,9.0,6264.0,41
YT00594,Film & Animation creator video 594: trending ideas,Entertainment,Film & Animation,United States,Individual,2025-08-17,2025-08-22,793228.0,54004.0,2990.0,1501.0,209686.81,1355710.0,5.0,17.0,11543.0,50
YT00595,Technology creator video 595: trending ideas,Education,Technology,Australia,Individual,2025-01-07,2025-01-15,346164.0,20213.0,932.0,440.0,63253.39,3476832.0,8.0,12.0,4986.0,44
YT00596,Technology creator video 596: trending ideas,Education,Technology,Canada,Media Company,2025-01-07,2025-01-18,538367.0,32244.0,5617.0,2387.0,98468.57,2786723.0,11.0,17.0,9644.0,44
YT00597,Esports creator video 597: trending ideas,Gaming,Esports,Canada,Individual,2025-02-01,2025-02-13,308636.0,25431.0,4052.0,745.0,71976.32,457580.0,12.0,12.0,7178.0,41
YT00598,Science creator video 598: trending ideas,Education,Science,India,Educational,2025-05-06,2025-05-20,169099.0,13881.0,2043.0,434.0,27562.73,978132.0,14.0,5.0,2929.0,41
YT00599,Science creator video 599: trending ideas,Education,Science,Canada,Individual,2025-08-07,2025-08-08,742460.0,33750.0,2518.0,3004.0,185261.9,2578626.0,1.0,10.0,15015.0,41
YT00600,Film & Animation creator video 600: trending ideas,Entertainment,Film & Animation,United States,Individual,2025-03-03,2025-03-16,524890.0,31761.0,4432.0,2757.0,107555.0,2384410.0,13.0,3.0,13869.0,50
YT00601,Comedy creator video 601: trending ideas,Entertainment,Comedy,United States,Educational,2025-03-02,2025-03-10,413040.0,19875.0,2934.0,335.0,32506.38,3430581.0,8.0,12.0,4596.0,40
YT00602,Technology creator video 602: trending ideas,Education,Technology,United Kingdom,Brand,2025-02-26,2025-02-28,504670.0,56459.0,2810.0,3319.0,53190.87,1234992.0,2.0,9.0,15977.0,44
YT00603,Walkthrough creator video 603: trending ideas,Gaming,Walkthrough,United States,Educational,2025-01-06,2025-01-14,622097.0,46998.0,7436.0,757.0,160094.73,1188463.0,8.0,13.0,10416.0,45
YT00604,Esports creator video 604: trending ideas,Gaming,Esports,United States,Individual,2025-05-03,2025-05-11,411360.0,31817.0,5332.0,2827.0,54530.39,402831.0,8.0,5.0,12257.0,41
YT00605,Hip Hop creator video 605: trending ideas,Music,Hip Hop,United Kingdom,Individual,2025-01-12,2025-01-17,248125.0,27586.0,2248.0,2447.0,68087.9,559708.0,5.0,3.0,6298.0,41
YT00606,Technology creator video 606: trending ideas,Education,Technology,India,Individual,2025-06-07,2025-06-16,205468.0,11402.0,1055.0,785.0,40835.0,2707913.0,9.0,10.0,10747.0,44
YT00607,Science creator video 607: trending ideas,Education,Science,India,Media Company,2025-03-10,2025-03-22,202942.0,23621.0,2684.0,1165.0,54322.12,738963.0,12.0,7.0,6638.0,41
YT00608,Film & Animation creator video 608: trending ideas,Entertainment,Film & Animation,United States,Brand,2025-07-06,2025-07-19,336008.0,29582.0,2785.0,968.0,46179.69,3975167.0,13.0,18.0,440.0,50
YT00609,Film & Animation creator video 609: trending ideas,Entertainment,Film & Animation,United States,Educational,2025-04-13,2025-04-14,531811.0,13660.0,1099.0,1176.0,53286.26,2614546.0,1.0,6.0,4745.0,50
YT00610,Comedy creator video 610: trending ideas,Entertainment,Comedy,India,Educational,2025-07-15,2025-07-16,353278.0,28250.0,4360.0,1225.0,57386.76,1990476.0,1.0,4.0,8082.0,40
YT00611,Esports creator video 611: trending ideas,Gaming,Esports,United States,Media Company,2025-08-02,2025-08-08,786019.0,44272.0,6561.0,2259.0,175642.48,3647478.0,6.0,12.0,11025.0,41
YT00612,Pop creator video 612: trending ideas,Music,Pop,United Kingdom,Individual,2025-07-02,2025-07-12,175914.0,9391.0,763.0,235.0,48169.65,2627373.0,10.0,10.0,2908.0,37
YT00613,Hip Hop creator video 613: trending ideas,Music,Hip Hop,India,Media Company,2025-01-05,2025-01-07,676414.0,63179.0,7054.0,3688.0,70139.21,1784840.0,2.0,5.0,11576.0,41
YT00614,Pop creator video 614: trending ideas,Music,Pop,United States,Educational,2025-04-04,2025-04-06,1119172.0,29042.0,3497.0,2102.0,291294.1,2398008.0,2.0,7.0,17566.0,37
YT00615,Film & Animation creator video 615: trending ideas,Entertainment,Film & Animation,Australia,Media Company,2025-08-11,2025-08-19,508475.0,55117.0,4228.0,1053.0,81264.84,606208.0,8.0,11.0,7798.0,50
YT00616,Comedy creator video 616: trending ideas,Entertainment,Comedy,Canada,Brand,2025-10-11,2025-10-18,267128.0,19667.0,732.0,480.0,42538.76,850837.0,7.0,16.0,1251.0,40
YT00617,Film & Animation creator video 617: trending ideas,Entertainment,Film & Animation,Canada,Brand,2025-07-07,2025-07-10,522353.0,35437.0,4218.0,941.0,22543.13,24563.0,3.0,14.0,10781.0,50
YT00618,Esports creator video 618: trending ideas,Gaming,Esports,United States,Brand,2025-08-16,2025-08-28,484748.0,47537.0,2747.0,4198.0,132821.76,2816617.0,12.0,11.0,3705.0,41
YT00619,Comedy creator video 619: trending ideas,Entertainment,Comedy,United Kingdom,Media Company,2025-09-20,2025-09-29,357989.0,38452.0,2609.0,1994.0,55406.17,155060.0,9.0,2.0,11702.0,40
YT00620,Esports creator video 620: trending ideas,Gaming,Esports,United Kingdom,Brand,2025-05-01,2025-05-02,563079.0,66253.0,4347.0,5768.0,73914.41,205806.0,1.0,5.0,14899.0,41
YT00621,Hip Hop creator video 621: trending ideas,Music,Hip Hop,Australia,Educational,2025-06-12,2025-06-23,470477.0,13877.0,2180.0,409.0,63042.68,1385883.0,11.0,18.0,3993.0,41
YT00622,Comedy creator video 622: trending ideas,Entertainment,Comedy,Australia,Media Company,2025-03-16,2025-03-23,334472.0,27152.0,4414.0,973.0,18589.28,707740.0,7.0,7.0,6234.0,40
YT00623,Science creator video 623: trending ideas,Education,Science,Australia,Media Company,2025-07-30,2025-08-09,741357.0,37854.0,6703.0,1502.0,44334.11,3466786.0,10.0,18.0,14320.0,41
YT00624,Esports creator video 624: trending ideas,Gaming,Esports,United States,Educational,2025-04-24,2025-04-28,458243.0,47388.0,4038.0,3495.0,102122.3,517804.0,4.0,5.0,14629.0,41
YT00625,Esports creator video 625: trending ideas,Gaming,Esports,India,Brand,2025-10-13,2025-10-22,520284.0,49662.0,7108.0,1559.0,94418.65,3194195.0,9.0,4.0,1942.0,41
YT00626,Esports creator video 626: trending ideas,Gaming,Esports,Canada,Media Company,2025-09-17,2025-09-21,489202.0,39737.0,3113.0,3286.0,46950.4,1383424.0,4.0,9.0,12751.0,41
YT00627,Pop creator video 627: trending ideas,Music,Pop,Australia,Educational,2025-10-24,2025-10-31,417508.0,13636.0,1310.0,257.0,107286.77,1809587.0,7.0,13.0,6100.0,37
YT00628,Technology creator video 628: trending ideas,Education,Technology,Australia,Media Company,2025-01-30,2025-02-06,259515.0,8488.0,580.0,630.0,38736.4,1839732.0,7.0,6.0,462.0,44
YT00629,Walkthrough creator video 629: trending ideas,Gaming,Walkthrough,Australia,Educational,2025-04-12,2025-04-26,348677.0,15030.0,625.0,708.0,49112.75,1540574.0,14.0,15.0,8273.0,45
YT00630,Science creator video 630: trending ideas,Education,Science,United Kingdom,Brand,2025-07-02,2025-07-10,192844.0,14443.0,2096.0,384.0,46657.86,429886.0,8.0,10.0,2825.0,41
YT00631,Film & Animation creator video 631: trending ideas,Entertainment,Film & Animation,United States,Media Company,2025-01-11,2025-01-23,494337.0,43104.0,6819.0,2848.0,21901.83,2203080.0,12.0,13.0,3621.0,50
YT00632,Walkthrough creator video 632: trending ideas,Gaming,Walkthrough,Australia,Brand,2025-04-01,2025-04-12,364449.0,13668.0,900.0,649.0,89937.3,1250642.0,11.0,6.0,10558.0,45
YT00633,Hip Hop creator video 633: trending ideas,Music,Hip Hop,Australia,Brand,2025-05-17,2025-05-29,416962.0,17888.0,1071.0,1422.0,63472.51,2678454.0,12.0,3.0,7025.0,41
YT00634,Hip Hop creator video 634: trending ideas,Music,Hip Hop,Canada,Individual,2025-07-09,2025-07-20,511767.0,58717.0,3675.0,2810.0,95849.48,2047277.0,11.0,15.0,7179.0,41
YT00635,Film & Animation creator video 635: trending ideas,Entertainment,Film & Animation,Canada,Individual,2025-06-24,2025-06-27,585891.0,19879.0,3437.0,664.0,57450.18,3700083.0,3.0,17.0,2875.0,50
YT00636,Walkthrough creator video 636: trending ideas,Gaming,Walkthrough,United Kingdom,Educational,2025-05-22,2025-05-31,466204.0,24309.0,4078.0,1409.0,34417.66,2638265.0,9.0,15.0,7372.0,45
YT00637,Esports creator video 637: trending ideas,Gaming,Esports,United Kingdom,Brand,2025-10-03,2025-10-12,697326.0,72910.0,6787.0,2994.0,114470.1,3844062.0,9.0,14.0,2655.0,41
YT00638,Science creator video 638: trending ideas,Education,Science,United Kingdom,Brand,2025-09-04,2025-09-13,140788.0,11283.0,1281.0,798.0,21315.58,177497.0,9.0,11.0,1872.0,41
YT00639,Hip Hop creator video 639: trending ideas,Music,Hip Hop,United Kingdom,Brand,2025-04-19,2025-05-01,449388.0,23466.0,1113.0,759.0,28902.42,781235.0,12.0,8.0,14294.0,41
YT00640,Esports creator video 640: trending ideas,Gaming,Esports,United Kingdom,Media Company,2025-06-26,2025-07-07,496696.0,56751.0,2433.0,4890.0,93742.11,1805259.0,11.0,14.0,1277.0,41
YT00641,Film & Animation creator video 641: trending ideas,Entertainment,Film & Animation,Canada,Brand,2025-02-01,2025-02-08,251169.0,26796.0,2238.0,1519.0,58472.24,395820.0,7.0,13.0,6160.0,50
YT00642,Walkthrough creator video 642: trending ideas,Gaming,Walkthrough,United Kingdom,Educational,2025-05-25,2025-06-05,182701.0,13265.0,841.0,670.0,17458.54,3155057.0,11.0,9.0,283.0,45
YT00643,Comedy creator video 643: trending ideas,Entertainment,Comedy,India,Educational,2025-09-03,2025-09-13,603045.0,22896.0,1808.0,1266.0,29869.13,2086120.0,10.0,10.0,9754.0,40
YT00644,Esports creator video 644: trending ideas,Gaming,Esports,United States,Brand,2025-03-29,2025-04-04,258437.0,17184.0,1318.0,1487.0,32955.42,2939613.0,6.0,6.0,1438.0,41
YT00645,Pop creator video 645: trending ideas,Music,Pop,Australia,Individual,2025-10-02,2025-10-11,479121.0,52774.0,6299.0,2188.0,52300.98,605307.0,9.0,14.0,7097.0,37
YT00646,Science creator video 646: trending ideas,Education,Science,India,Media Company,2025-04-25,2025-05-08,496441.0,45540.0,7016.0,2321.0,74153.66,3774590.0,13.0,13.0,16612.0,41
YT00647,Hip Hop creator video 647: trending ideas,Music,Hip Hop,United Kingdom,Educational,2025-05-08,2025-05-14,473158.0,51086.0,1852.0,889.0,82442.68,3173361.0,6.0,10.0,4761.0,41
YT00648,Pop creator video 648: trending ideas,Music,Pop,Canada,Brand,2025-03-12,2025-03-22,1027340.0,90443.0,13247.0,4801.0,159363.25,3883493.0,10.0,10.0,17673.0,37
YT00649,Comedy creator video 649: trending ideas,Entertainment,Comedy,United Kingdom,Individual,2025-03-07,2025-03-20,249791.0,11841.0,1925.0,654.0,22848.69,2594234.0,13.0,10.0,754.0,40
YT00650,Technology creator video 650: trending ideas,Education,Technology,India,Media Company,2025-06-24,2025-06-29,602941.0,19688.0,2313.0,1419.0,38791.79,3917459.0,5.0,16.0,14840.0,44
YT00651,Film & Animation creator video 651: trending ideas,Entertainment,Film & Animation,India,Educational,2025-06-04,2025-06-18,971399.0,28198.0,856.0,1034.0,216931.86,3870634.0,14.0,6.0,15289.0,50
