trend_fact_key,video_id,date_key,geography_key,channel_key,subcategory_key,views,likes,comments,shares,watch_time_minutes,subscriber_count,days_since_published,tag_count,ad_spend,title_length,popularity_score
1349,YT01348,298,4,2,4,203638,6183,861,520,53766.25,1547155,3,8,3081.0,42,12.4344
1350,YT01349,10,4,1,7,80423,3532,149,317,20845.19,667869,12,3,1332.0,45,10.7084
1351,YT01350,111,5,3,7,286773,22810,3362,1036,15623.42,869900,11,15,7265.0,45,25.7625
1352,YT01351,273,3,4,7,548110,55550,6755,1338,88460.61,1977786,1,11,9631.0,45,39.7084
1353,YT01352,145,1,1,7,200344,15913,1314,532,22047.17,306093,12,4,17306.0,45,22.1451
1354,YT01353,289,3,1,8,452526,24126,4232,683,63631.5,2652009,9,4,3550.0,46,26.4271
1355,YT01354,166,5,3,8,560895,24308,4182,1012,43998.78,2555469,5,8,9207.0,46,28.7132
1356,YT01355,152,4,2,1,504174,34023,1154,805,72361.07,1918920,3,11,4228.0,41,31.288
1357,YT01356,97,3,4,3,442659,15364,1813,881,32575.8,2411981,11,2,6395.0,51,22.4431
1358,YT01357,150,5,4,1,797889,67917,9827,5655,202136.52,2255196,14,3,15629.0,41,47.5923
1359,YT01358,115,1,3,6,181311,20065,1533,1714,14941.16,2484438,4,9,1414.0,42,27.2199
1360,YT01359,258,2,3,7,522337,19738,2001,894,97422.47,2180092,5,11,17536.0,45,26.0829
1361,YT01360,175,1,1,2,710427,57573,5694,2201,41909.33,1284371,7,9,15794.0,42,42.3829
1362,YT01361,210,2,2,7,338951,39444,2762,1026,73913.28,3488351,8,18,2779.0,45,31.734
1363,YT01362,48,4,1,2,406292,45951,4321,3572,58027.35,2768161,14,6,5563.0,42,35.7898
1364,YT01363,251,3,3,2,1038526,53648,6485,867,260550.66,3947874,6,11,3437.0,42,48.6796
1365,YT01364,66,1,1,6,482923,15826,1506,1379,87444.49,2014454,4,15,8008.0,42,23.8353
1366,YT01365,147,2,4,8,511114,43643,5192,2415,139572.26,3561071,10,5,13636.0,46,35.9206
1367,YT01366,123,4,2,7,434413,18898,1319,387,68322.57,1206616,10,15,9377.0,45,23.6069
1368,YT01367,102,2,1,4,256602,7802,967,525,14087.31,771263,8,8,1658.0,42,14.3724
1369,YT01368,274,2,3,6,182142,5854,732,360,48315.99,200551,14,3,8897.0,42,11.8109
1370,YT01369,14,4,3,4,409873,37912,3487,2289,99189.6,368989,10,12,11369.0,42,33.6264
1371,YT01370,47,3,1,2,421878,22213,2000,1535,87858.53,2008234,1,16,934.0,42,25.6371
1372,YT01371,95,3,4,3,587896,58912,10561,4321,117208.59,3564892,10,4,17549.0,51,42.4804
1373,YT01372,187,2,1,1,804912,94314,4447,3279,50120.42,2556021,8,5,13681.0,41,50.0873
1374,YT01373,126,4,4,8,496017,32110,4823,2690,51383.79,1239551,5,17,9585.0,46,31.3785
1375,YT01374,105,3,1,2,781980,25698,1427,1081,169137.59,287729,10,17,17240.0,42,35.0967
1376,YT01375,173,4,3,2,108358,5028,298,116,17009.21,1923729,6,4,416.0,42,11.5721
1377,YT01376,142,2,2,1,382080,43637,2147,3708,96081.37,412000,3,14,4626.0,41,35.078
1378,YT01377,164,4,2,4,705441,29366,4312,461,151799.52,2624611,4,16,8467.0,42,33.6957
1379,YT01378,270,5,4,1,439954,17375,2525,1431,89338.73,3663406,3,10,864.0,41,23.6105
1380,YT01379,298,1,1,6,390747,29465,1287,2212,25060.27,931852,7,6,16789.0,42,29.4849
1381,YT01380,244,2,2,2,843040,54599,5970,4640,199227.48,769551,2,18,16456.0,42,44.8781
1382,YT01381,143,1,4,7,127409,11280,1373,258,33060.01,947976,12,8,3476.0,45,20.9768
1383,YT01382,189,5,1,1,634175,73032,6204,5045,130119.23,2639091,7,13,6547.0,41,44.4286
1384,YT01383,155,1,1,3,240820,16394,790,447,53792.35,1431462,8,6,3390.0,51,21.2463
1385,YT01384,151,3,1,1,705667,21691,989,417,179049.15,3471886,12,2,10563.0,41,31.5109
1386,YT01385,108,1,2,3,636759,67956,6388,3484,100441.31,2203358,11,11,15124.0,51,43.908
1387,YT01386,197,3,3,6,229031,14499,2420,1014,30777.35,843691,5,17,3541.0,42,20.4774
1388,YT01387,8,2,3,6,670098,50507,7507,4534,169745.61,2575859,1,17,16807.0,42,40.6006
1389,YT01388,49,3,2,1,315251,13100,1619,1165,76499.02,492097,4,11,2443.0,41,19.2917
1390,YT01389,297,2,3,4,706638,26559,1520,1410,123022.94,2778671,14,2,17531.0,42,33.2691
1391,YT01390,52,5,2,5,721055,84674,6492,1311,155177.6,459319,11,14,16325.0,38,46.2676
1392,YT01391,293,5,1,2,740100,66972,10673,2010,173647.88,2961646,14,17,16342.0,42,45.3295
1393,YT01392,85,2,4,4,226958,9217,1218,735,25139.45,630236,3,8,2714.0,42,15.5607
1394,YT01393,151,1,4,7,261151,22780,1392,1666,39660.79,1140380,6,11,4628.0,45,26.9972
1395,YT01394,114,5,1,3,1000695,94576,8394,6906,95191.76,3565156,12,11,4507.0,51,57.2979
1396,YT01395,268,3,4,4,814599,56049,2569,4298,87466.43,3615027,6,9,10853.0,42,44.5252
1397,YT01396,214,2,3,8,902408,35474,4905,1725,77567.51,3423739,2,4,13924.0,46,41.1943
1398,YT01397,9,5,1,1,670781,66898,10743,2370,146457.1,371108,1,16,14278.0,41,44.6907
1399,YT01398,133,2,2,5,536924,52519,1766,3045,49986.77,1879467,5,18,395.0,38,39.6446
1400,YT01399,185,4,4,7,416122,40325,5153,1339,98761.4,3943581,8,6,10953.0,45,34.1593
1401,YT01400,153,4,3,4,1018963,34549,2960,3036,61375.1,3121580,3,13,16052.0,42,44.9059
1402,YT01401,201,2,4,5,332984,9836,764,461,57101.06,3990361,6,5,5216.0,38,16.9994
1403,YT01402,258,5,2,4,536999,46605,6461,2852,115079.21,50674,2,13,8686.0,42,37.3521
1404,YT01403,39,3,2,1,467716,33343,5718,1974,41597.98,1254938,7,17,2153.0,41,31.2897
1405,YT01404,92,3,3,4,1159885,111554,13409,7110,234417.77,3639583,7,9,16987.0,42,63.6191
1406,YT01405,14,1,2,3,555266,23299,1886,1472,54057.04,1364224,14,13,12561.0,51,28.4308
1407,YT01406,68,2,3,3,808882,24509,4302,2168,64956.05,3790377,5,8,8951.0,51,35.9531
1408,YT01407,121,5,1,8,704531,29120,3104,2326,102373.95,3992193,11,3,9866.0,46,34.2633
1409,YT01408,33,4,3,1,665154,36484,5738,794,171829.62,3627320,2,10,10538.0,41,34.9111
1410,YT01409,145,5,3,1,218013,22270,2717,990,33754.39,1368234,6,10,3426.0,41,27.4169
1411,YT01410,67,2,2,5,416527,22619,3226,1495,41121.24,1582480,13,4,10579.0,38,25.7473
1412,YT01411,279,1,1,8,621559,42570,2014,3637,36287.17,3289829,3,6,10293.0,46,37.1106
1413,YT01412,263,4,4,5,771326,34693,5652,1800,159054.06,3463273,4,10,13668.0,38,37.344
1414,YT01413,141,1,1,1,611697,40634,6100,3476,47155.88,3963273,9,17,15739.0,41,36.2733
1415,YT01414,287,5,4,1,712030,43063,4867,2215,116653.73,3688101,5,16,13263.0,41,38.3362
1416,YT01415,267,2,2,6,409382,15429,2348,967,50492.94,2131679,3,5,12508.0,42,21.84
1417,YT01416,196,4,3,5,551142,34921,3250,990,44838.99,1030411,10,3,14735.0,38,32.3372
1418,YT01417,233,1,4,8,402812,13156,420,429,100527.58,84790,2,17,11363.0,46,20.2551
1419,YT01418,223,2,3,1,1374689,91217,3769,7307,224054.88,2790631,2,8,17704.0,41,65.7912
1420,YT01419,85,4,4,7,409952,35936,4662,3132,92524.93,3773562,7,7,187.0,45,33.1757
1421,YT01420,18,5,2,5,604400,62569,2032,4169,72760.42,441707,12,10,15906.0,38,43.0081
1422,YT01421,127,1,3,1,304604,34725,3471,792,52705.8,226153,7,9,10283.0,41,30.2937
1423,YT01422,125,4,3,4,465593,31315,2625,2339,38161.05,1397059,11,2,12612.0,42,30.6019
1424,YT01423,71,2,3,5,546716,64569,9217,5065,117102.57,2559417,12,17,218.0,38,41.3601
1425,YT01424,54,3,4,1,695472,31534,4483,1417,37969.18,1484458,4,3,13729.0,41,34.3975
1426,YT01425,238,5,3,7,151737,7887,1319,465,36682.56,321424,8,5,4285.0,45,14.8701
1427,YT01426,109,2,4,7,352116,42043,4880,3658,84533.6,135544,6,10,17578.0,45,34.0855
1428,YT01427,203,3,2,5,882772,79752,11168,3137,184838.32,2532448,14,12,15188.0,38,51.0489
1429,YT01428,224,2,2,1,477889,50692,6990,3209,47036.41,3090843,12,4,14712.0,41,38.0504
1430,YT01429,209,3,3,2,823921,82770,13940,1644,113836.03,2252752,6,14,6066.0,42,50.3058
1431,YT01430,158,4,1,4,800616,39770,4634,1209,43537.9,3263231,3,17,5662.0,42,39.2145
1432,YT01431,85,1,4,3,341738,27803,2981,727,80669.1,1149513,3,2,9757.0,51,27.8888
1433,YT01432,69,3,3,4,777699,92911,9870,7108,109426.15,3572854,4,10,12471.0,42,50.2973
1434,YT01433,212,5,1,3,500178,16530,2952,637,98386.65,953462,6,18,2798.0,51,24.1651
1435,YT01434,231,4,3,7,259319,19866,1340,1624,43101.59,3551269,12,18,329.0,45,24.7727
1436,YT01435,106,3,3,2,140443,14721,472,717,32260.53,1574128,1,5,3075.0,42,24.5461
1437,YT01436,178,5,3,8,387296,43135,4024,1079,27045.55,432169,1,7,6787.0,46,33.5508
1438,YT01437,182,5,2,8,547556,15879,791,1251,30541.71,2560310,14,7,7456.0,46,25.4478
1439,YT01438,166,4,2,5,840748,60447,8663,3091,223070.98,3374050,7,8,15529.0,38,45.7588
1440,YT01439,284,1,4,3,438925,35566,6168,2892,39831.62,1609316,13,7,14277.0,51,32.712
1441,YT01440,43,2,2,4,676965,57196,6438,1218,162606.16,3043441,9,18,13270.0,42,41.4487
1442,YT01441,93,3,2,3,267336,10606,462,210,33167.25,572260,9,3,9945.0,51,16.3276
1443,YT01442,248,1,2,6,398485,47680,6687,2055,79458.55,2346813,11,11,14426.0,42,34.578
1444,YT01443,180,5,1,1,845720,50538,5691,1485,92703.07,3447643,14,16,8302.0,41,43.0438
1445,YT01444,74,2,1,3,706726,84718,13122,2166,188312.73,2115175,14,10,17651.0,51,46.0229
1446,YT01445,22,5,2,3,574513,54948,2941,4820,94864.82,3355684,9,15,11907.0,51,41.3493
1447,YT01446,282,5,1,1,454024,34849,3214,1966,19995.75,1509940,9,17,147.0,41,31.8788
1448,YT01447,129,5,3,6,109653,3569,598,95,7604.71,1014577,3,11,52.0,42,8.8006
1449,YT01448,162,3,2,2,209475,15601,2675,1036,31677.37,937459,6,10,3634.0,42,22.0819
1450,YT01449,85,4,1,2,276450,15936,993,376,43178.55,455104,1,6,8849.0,42,20.4196
1451,YT01450,294,3,4,1,543251,28845,875,1889,31406.92,1877835,4,5,13978.0,41,30.3982
1452,YT01451,113,5,2,3,691751,79431,5355,5468,55617.93,1143394,1,3,7246.0,51,46.6514
1453,YT01452,192,2,1,4,1779017,54036,6608,1854,372034.55,3334506,1,14,17520.0,42,73.2255
1454,YT01453,166,4,3,7,233566,14745,561,1312,38580.46,917849,13,14,9250.0,45,20.9158
1455,YT01454,126,3,1,2,618568,38055,1807,766,47319.82,2382526,13,11,16182.0,42,34.4476
1456,YT01455,204,5,2,4,758823,51785,3768,2387,170190.36,3874088,11,10,6606.0,42,41.7146
1457,YT01456,181,2,2,4,684326,48439,3380,2760,69115.06,1086068,9,4,14618.0,42,39.552
1458,YT01457,138,2,4,8,637701,47896,1662,4077,28040.57,3273937,1,14,4554.0,46,39.1964
1459,YT01458,168,3,4,4,662255,66584,6473,5818,77692.67,504040,10,17,10181.0,42,45.7263
1460,YT01459,34,1,1,6,112695,11843,917,1063,30473.4,2119315,10,5,1854.0,42,24.5506
1461,YT01460,63,5,3,3,1109815,118037,10605,9057,183439.73,3300339,2,8,8646.0,51,62.9475
1462,YT01461,194,5,4,8,384655,11507,753,282,40747.79,2675991,8,13,5469.0,46,18.9181
1463,YT01462,299,3,3,4,348738,22947,3125,1875,88982.43,224839,11,9,14719.0,42,25.8614
1464,YT01463,307,5,3,3,639484,16783,669,1361,147305.67,1194778,14,18,13389.0,51,28.4269
1465,YT01464,191,3,4,8,595294,24253,2485,646,39037.07,2921303,2,14,6722.0,46,29.3497
1466,YT01465,269,3,4,6,334674,10627,1731,902,67748.89,2210290,7,6,17743.0,42,17.8356
1467,YT01466,47,5,4,5,739668,29701,2193,985,124475.18,2311507,8,12,17408.0,38,34.8995
1468,YT01467,204,5,1,6,205924,23808,2460,1314,30151.77,229707,13,10,10108.0,42,27.4075
1469,YT01468,51,2,2,6,264761,26317,1836,1715,58585.76,1181192,8,16,3686.0,42,29.5959
1470,YT01469,271,5,1,1,325387,21274,1485,484,71372.14,3887849,10,3,490.0,41,23.8986
1471,YT01470,282,5,1,4,331380,26296,3393,2216,48249.06,1164870,5,6,7754.0,42,28.2257
1472,YT01471,294,2,4,2,507796,38376,6384,2244,85425.8,2460885,4,16,6230.0,42,33.7524
1473,YT01472,167,5,1,3,227130,17004,1163,936,22878.56,299458,10,9,4450.0,51,22.6388
1474,YT01473,297,3,3,4,648049,56700,6444,3905,72808.35,2235538,12,8,8223.0,42,41.9836
1475,YT01474,91,2,4,1,365946,11537,516,238,70751.23,1688351,14,13,5565.0,41,18.4932
1476,YT01475,15,5,1,8,391025,42259,4605,2131,62296.31,1173053,6,15,5658.0,46,34.3615
1477,YT01476,39,2,3,2,434127,24045,3975,1194,93695.12,1801556,5,11,4016.0,42,26.4376
1478,YT01477,173,5,1,5,1284881,32493,4882,942,144805.61,1825580,2,8,17588.0,38,52.9455
1479,YT01478,98,5,1,8,358171,42977,5683,1502,95202.11,2243881,1,3,5352.0,46,32.7718
1480,YT01479,24,1,2,7,105700,5264,668,121,14236.25,196671,13,13,1037.0,45,12.1673
1481,YT01480,88,1,4,8,768490,27012,1969,2227,52289.02,3690339,10,2,14838.0,46,35.4091
1482,YT01481,200,4,3,4,1407537,118142,7343,4266,326986.38,3958736,14,14,14575.0,42,70.0116
1483,YT01482,71,1,2,3,462765,39112,5123,2363,104779.34,2668269,12,16,6286.0,51,33.9647
1484,YT01483,271,1,3,5,594823,19810,2530,484,24388.62,368519,7,14,16948.0,38,27.7761
1485,YT01484,168,5,3,2,351662,33129,1265,595,52743.74,2044060,6,5,7772.0,42,30.7351
1486,YT01485,246,2,1,3,302931,19286,2018,1590,81950.98,217692,7,15,1434.0,51,23.6238
1487,YT01486,214,1,2,6,252777,24292,4032,1390,17303.21,1423031,4,14,7082.0,42,28.2262
1488,YT01487,144,2,1,2,354343,42264,3444,1852,26901.87,3930686,2,18,2585.0,42,32.8815
1489,YT01488,225,2,1,2,168472,10549,1794,785,38669.37,956865,12,4,1339.0,42,18.0461
1490,YT01489,131,3,2,5,591870,17497,1137,591,30621.49,2495360,9,5,16738.0,38,26.9593
1491,YT01490,164,2,4,3,293314,24092,1652,989,56481.16,638429,1,16,5449.0,51,26.4757
1492,YT01491,47,4,1,7,218563,7441,875,573,26748.64,615759,11,10,13084.0,45,13.7674
1493,YT01492,236,2,4,8,323807,20598,626,1494,37438.74,1214290,12,12,7070.0,46,24.2651
1494,YT01493,107,5,3,7,267192,8361,696,693,53488.05,2847104,5,2,11278.0,45,15.0979
1495,YT01494,59,3,3,3,928455,43839,1527,3748,214425.97,758846,5,18,16637.0,51,44.3183
1496,YT01495,12,1,1,1,346693,11309,1080,495,63808.78,3864016,14,8,5922.0,41,18.1587
1497,YT01496,22,2,2,7,338707,17916,561,1286,61762.87,2244410,10,8,5862.0,45,22.496
1498,YT01497,176,2,4,8,1023424,117723,10097,9774,141064.99,3599947,1,14,1944.0,46,59.9406
1499,YT01498,271,3,3,6,268659,8359,1213,599,19314.55,3743153,14,12,1625.0,42,15.0282
1500,YT01499,58,3,4,6,249245,18366,2171,356,51926.2,2124033,5,9,8456.0,42,22.5886
